SITE_HISTORY_PK,SH_SITE_ID,SH_BASIN,SH_LOCATION,SH_RIVMILE,SH_OLD_SITE_ID,SH_PREV_NAME,SH_STATION,SH_OLD_RIBS_ID,SH_DESC,SH_CITY_TOWN,SH_LATITUDE,SH_LONGITUDE,SH_COUNTY,SH_FIPS_CDE,SH_NAME,SH_HUC_8,SH_NHD_REACHCODE,SH_NHD_M_VALUE,SH_WQ_STANDARD,SH_DEC_REGION,SH_PWL_ID,SH_WIN,SH_HABITAT_TYPE,SH_SITE_CONDITION,SH_DRAINAGE,SH_NED10_ELEV,CREATE_DATE,END_DATE,UPDATE_DATE,UPDATED_BY_GUID
,13-WCROS-8.7,13,WCROS,8.7,42673978,,00,,bountonville rd; downstream.,Pound Ridge,41.258961,-73.577060,Westchester,119,Cross River,02030101,,,A(TS),3,1302-0139,H- 31-P44-35-P109- 6,,,,119.823,,,,
,13-WDWAR-11.5,13,WDWAR,11.5,4063,,11.5,,below ward ave bridge.,Crawford,41.569700,-74.284600,Orange,071,Dwaar Kill,02020007,,,A,3,1306-0063,H-139-13-24,,,,115.3611,,,,
,13-WELR-1.7,13,WELR,1.7,4022,,01,,at spanktown rd. overpass. after confluence with stony creek.,Warwick,41.307166,-74.398410,Orange,071,Wheeler Creek,02020007,,,C,3,1306-0025,H-139-13-59,,,,126.473,,,,
,13-WEOH-0.1,13,WEOH,0.1,42673988,WEOH-09 (pre-2017),09,,old forge dr.,Putnam Valley,41.472400,-73.787300,Putnam,079,Unnamed Tributary To Sagamore Lake,02030101,,,C,3,1302-0097,H- 31-P44-23 (portion 8)/P76j-,,,,207.4299,,,,
,13-WESOP-25.0,13,WESOP,25.0,4067,,25,,500 m ne of sr 213.,Marbletown,41.903400,-74.162790,Ulster,111,Lower Esopus Creek,02020006,,,B(T),3,1307-0003,H-171 (portion 2),,,,84.48,,,,
,13-WESOP_T30-2.5,13,WESOP_T30,2.5,4069,ESOP A (pre-2014); WESOP-S (pre-2017),S,,90 m west of sr 213.,Marbletown,41.883400,-74.158600,Ulster,111,Unnamed Tributary To Lower Esopus Creek,02020006,,,C,3,1307-0003,H-171 (portion 2),,,,122.571,,,,
,13-WESOP_T8-0.3,13,WESOP_T8,0.3,4068,WESOP-T (pre-2017),T,,us 9w bridge.,Ulster,42.018500,-73.977700,Ulster,111,Unnamed Tributary To Lower Esopus Creek,02020006,,,C,3,1307-0012,H-171- 2 thru 21 (selected),,,,27.06174,,,,
,13-WFKIL-0.1,13,WFKIL,0.1,42673989,,06,,at confluence with hudson river estuary.,Poughkeepsie,41.709099,-73.938820,Dutchess,027,Fall Kill,02020008,,,C,3,1301-0087,H-114,,,,3.122067,,,,
,13-WFLY-0.4,13,WFLY,0.4,2655,,01,,cr 405.,Westerlo,42.436810,-74.032530,Albany,001,Wolf Fly Creek,02020006,,,C,4,1309-0027,H-193-29,,,,250.405,,,,
,13-WGIDN-0.1,13,WGIDN,0.1,42674055,,0.1,,sr 17k; brd.way. ups/ auto body parts store.,Newburgh,41.502083,-74.037111,Orange,071,Gidneytown Creek,02020008,,,C,3,1301-0187,H- 94- 4,,,,45.846,,,,
,13-WHAL-0.5,13,WHAL,0.5,1799,,01,,cr 7. above bridge.,Beekman,41.611940,-73.701110,Dutchess,027,Whaley Lake Stream,02020008,,,C(T),3,1304-0030,H- 95-19,,,,109.2541,,,,
,13-WHIGH-4.0,13,WHIGH,4.0,42674000,,A,,havard black rock forest.,Highlands,41.384700,-74.013370,Orange,071,Highland Brook,02020008,,,A(T),3,1301-0172,H- 71,,,,343.518,,,,
,13-WHRT-0.3,13,WHRT,0.3,1798,,01,,5 m below rte 82.,East Fishkill,41.576970,-73.815410,Dutchess,027,Whortle Kill,02020008,,,C(T),3,1304-0010,H- 95,,,,69.54401,,,,
,13-WICC-2.0,13,WICC,2.0,2656,,01,,20 m above warren farm rd.,East Fishkill,41.525580,-73.832250,Dutchess,027,Wiccopee Creek,02020008,,,C(T),3,1304-0010,H- 95,,,,81.75886,,,,
,13-WIDGO_T11-2.2,13,WIDGO_T11,2.2,42674534,WBINN-01 (pre-2017),01,,grahamtown rd. bridge.,Greenville,41.414800,-74.532900,Orange,071,Unnamed Tributary To Indigot Creek,02020007,,,A,3,1306-0086,H-139-13-62- 3,,,,232.1914,,,,
,13-WIDO-0.9,13,WIDO,0.9,2657,,01,,5 m above west ghent rd.,Ghent,42.318670,-73.718270,Columbia,021,Widows Creek,02020006,,,C(T),4,1310-0049,H-204- 3- 1,,,,41.19153,,,,
,13-WIXO-0.1,13,WIXO,0.1,3937,,01,,at north lake rd. bridge.,Carmel,41.387869,-73.732610,Putnam,079,Wixon Pond Outlet,02030101,,,C,3,1302-0084,H- 31-P44-14-P53- 1,,,,201.1407,,,,
,13-WKAAT_T8-1.0,13,WKAAT_T8,1.0,42674003,,T,,above culvert on sr23a.,Catskill,42.197400,-73.942683,Greene,039,Unnamed Tributary To Kaaterskill Creek,02020006,,,C,4,1309-0006,H-193- 2,,,,47.57615,,,,
,13-WKIND-4.8,13,WKIND,4.8,42674012,WKIND-09A (pre-2015),09A,,roxbury farm.,Kinderhook,42.368881,-73.717910,Columbia,021,Kinderhook Creek,02020006,,,C,4,1310-0021,H-204- 2,,,,55.28281,,,,
,13-WKIND-9.6,13,WKIND,9.6,42674011,WKIND-08A (pre-2015),08A,,river street park.,Kinderhook,42.407931,-73.680400,Columbia,021,Kinderhook Creek,02020006,,,C,4,1310-0021,H-204- 2,,,,60.803,,,,
,13-WKIND-27.5,13,WKIND,27.5,42674009,WKIND-04B (pre-2015),04B,,kinderhook preserve.,Nassau,42.509596,-73.516001,Rensselaer,083,Kinderhook Creek,02020006,,,C(T),4,1310-0017,H-204- 2,,,,161.022,,,,
,13-WKIND-28.7,13,WKIND,28.7,42674013,WKIND-04A (pre-2015),04A,,tayer rd.,Nassau,42.505610,-73.506431,Rensselaer,083,Kinderhook Creek,02020006,,,C(T),4,1310-0022,H-204- 2,,,,167.622,,,,
,13-WKIND-33.2,13,WKIND,33.2,42674010,WKIND-03A (pre-2015),03A,,adams crossing.,New Lebanon,42.494472,-73.447358,Columbia,021,Kinderhook Creek,02020006,,,C,4,1310-0022,H-204- 2,,,,196.8509,,,,
,13-WKIND_T4-3.5,13,WKIND_T4,3.5,42674014,WKIND-T (pre-2017),T,,hennett rd.,Kinderhook,42.372876,-73.656549,Columbia,021,Unnamed Tributary To Kinderhook Creek,02020006,,,C,4,1310-0021,H-204- 2,,,,88.093,,,,
,13-WKLEI-0.6,13,WKLEI,0.6,42674556,,02,,dug rd.,New Paltz,41.774900,-74.097500,Ulster,111,Kleine Kill,02020007,,,C,3,1306-0042,H-139-13-11,High gradient- hard bottom,Altered,,58.15773,,,,
,13-WKLIN-5.2,13,WKLIN,5.2,42674015,,02,,ne off cr 21.,Ghent,42.339569,-73.626710,Columbia,021,Kline Kill,02020006,,,C(TS),4,1310-0028,H-204- 2- 9,,,,110.0856,,,,
,13-WLAKC-2.6,13,WLAKC,2.6,42674557,,01,,cr 19a.,Broome,42.514100,-74.244700,Schoharie,095,Lake Creek,02020006,,,C(TS),4,1309-0011,H-193,,,,422.0322,,,,
,13-WLHUD_T149-1.3,13,WLHUD_T149,1.3,42674555,WKING-01 (pre-2017),01,,off sr 199.,Ulster,41.979000,-73.962890,Ulster,111,Unnamed Tributary To Lower Hudon River,02020006,,,C,3,1301-0213,H-145 thru 175. WOH (selected),,,,22.64279,,,,
,13-WLHUD_T186-1.6,13,WLHUD_T186,1.6,42674568,WNGER-01 (pre-2017),01,,camp creek rd.,Germantown,42.150000,-73.875200,Columbia,021,Unnamed Tributary To Lower Hudson River,02020006,,,C,4,1301-0212,H-141 thru 186. EOH (selected),,,,39.867,,,,
,13-WLHUD_T237-1.3,13,WLHUD_T237,1.3,42673982,WDRIV-01 (pre-2017),01,,dry river off of boght rd.,Colonie,42.738911,-73.714507,Albany,001,Unnamed Tributary To Lower Hudson,02020006,,,C,4,1301-0027,H-228a thru 237. WOH,,,,35.97435,,,,
,13-WLHUD_T87-0.2,13,WLHUD_T87,0.2,42674546,WCRWL-01 (pre-2017),01,,dock hill rd.,Cornwall,41.442800,-74.003590,Orange,071,Unnamed Tributary To Lower Hudson River,02020008,,,C,3,1301-0169,H- 63 thru 88. WOH (selected),,,,18.97047,,,,
,13-WLOMS-2.0,13,WLOMS,2.0,42674027,,01,,macpherson property.,Claverack,42.196159,-73.739504,Columbia,021,Loomis Creek,02020006,,,C(T),4,1310-0015,H-204- 3- 8,,,,57.692,,,,
,13-WLYOR-3.0,13,WLYOR,3.0,42674559,,01,,little york rd.,Warwick,41.294000,-74.435800,Orange,071,Coleman Ditch,02020007,,,C,3,1306-0078,H-139-13-61,,,,127.0302,,,,
,13-WMDDY_T1-1.7,13,WMDDY_T1,1.7,42674562,,B,,sr 311.,Patterson,41.511900,-73.617200,Putnam,079,Unnamed Tributary To Muddy Brook,02030101,,,C(TS),3,1302-0011,H- 31-P44-24-25,,,,137.4595,,,,
,13-WMDDY_T3-1.0,13,WMDDY_T3,1.0,42674561,,A,,cushman rd.,Patterson,41.484500,-73.626000,Putnam,079,Unnamed Tributary To Muddy Brook,02030101,,,C(T),3,1302-0011,H- 31-P44-24-25,,,,139.9433,,,,
,13-WMLBN-0.2,13,WMLBN,0.2,42674564,,01,,camp orange rd.,Wallkill,41.486000,-74.331990,Orange,071,Milburn Creek,02020007,,,B,3,1306-0071,H-139-13-47,,,,149.1598,,,,
,13-WMORD-7.5,13,WMORD,7.5,42674035,,02A,,schodack town park.,Schodack,42.557474,-73.653588,Rensselaer,083,Moordener Kill,02020006,,,C(TS),4,1301-0243,H-219- 1,,,,111.7875,,,,
,13-WMORD_N-1.3,13,WMORD_N,1.3,42674038,WMRDN-05 (pre-2017),05,,kraft rd. 50 m above bridge.,Schodack,42.569242,-73.676847,Rensselaer,083,North Branch Moordener Kill,02020006,,,C(T),4,1301-0244,H-219- 1- 4,,,,102.1862,,,,
,13-WMORD_N-4.2,13,WMORD_N,4.2,42674037,WMRDN-01(pre-2017),01,,east greenbush town park.,East Greenbush,42.594543,-73.664010,Rensselaer,083,North Branch Moordener Kill,02020006,,,C(T),4,1301-0244,H-219- 1- 4,,,,114.4867,,,,
,13-WMORD_N-9.2,13,WMORD_N,9.2,42674040,WMRDN-00 (pre-2017),00,,downstream of sr 43 culvert.,Sand Lake,42.641855,-73.611955,Rensselaer,083,North Branch Moordener Kill,02020006,,,C,4,1301-0244,H-219- 1- 4,,,,160.5335,,,,
,13-WMORD_NT4-2.7,13,WMORD_NT4,2.7,42674039,WMRDN-T (pre-2017); WMRDN_T4 (pre-2017),T,,collins rd.,Sand Lake,42.590426,-73.641107,Rensselaer,083,Unnamed Tributary To North Branch Moordener Kill,02020006,,,C(T),4,1301-0244,H-219- 1- 4,,,,157.7926,,,,
,13-WMUDK-4.0,13,WMUDK,4.0,42674041,,00,,columbia co soil and water office.,Ghent,42.280468,-73.711438,Columbia,021,Mud Creek,02020006,,,C,4,1310-0047,H-204- 3,,,,53.09416,,,,
,13-WMUIT-0.9,13,WMUIT,0.9,42674566,,04A,,van hoesen rd.,Schodack,42.516200,-73.753300,Rensselaer,083,Muitzeskill Creek,02020006,,,C(T),4,1301-0236,H-215,,,,25.68259,,,,
,13-WNORM-30.6,13,WNORM,30.6,42674045,,01,,sr 7.,Princetown,42.777500,-74.075500,Schenectady,093,Normans Kill,02020006,,,C,4,1311-0005,H-221- 4 (portion 5),,,,128.5442,,,,
,13-WNORM-37.9,13,WNORM,37.9,42674044,,A,,stream crossing behind duanesburg community center.,Duanesburg,42.753217,-74.179967,Schenectady,093,Normans Kill,02020006,,,C,4,1311-0005,H-221- 4 (portion 5),,,,243.5614,,,,
,13-WNORM_T13-0.1,13,WNORM_T13,0.1,42674569,,T2,,sr 406.,Rotterdam,42.764700,-74.000800,Schenectady,093,Unnamed Tributary To Normans Kill,02020006,,,C(T),4,1311-0018,H-221- 4 (portion 4),,,,85.037,,,,
,13-WNORM_T13-1.9,13,WNORM_T13,1.9,42675111,,1.9,,just below rte 7. might sample from schalmont highschool near tennis courts.,Rotterdam,42.784290,-74.014330,Schenectady,093,Unnamed Tributary To Normans Kill,02020006,,,C(T),4,1311-0018,H-221- 4 (portion 4),High gradient- hard bottom,Altered,3,103.3367,,,,
,13-WNORM_T30-1.7,13,WNORM_T30,1.7,42674570,,T1,,cr 86.,Duanesburg,42.792200,-74.133900,Schenectady,093,Unnamed Tributary To Normans Kill,02020006,,,C,4,1311-0005,H-221- 4 (portion 5),,,,365.5509,,,,
,13-WNORM_T31-1.5,13,WNORM_T31,1.5,42674046,WNORM_T31 (pre-2017),1.5,,cr 70.,Duanesburg,42.778620,-74.143790,Schenectady,093,Unnamed Tributary To Normans Kill,02020006,,,A,4,1311-0005,H-221- 4 (portion 5),,,,274.7461,,,,
,13-WNORM_T31-4.6,13,WNORM_T31,4.6,42673983,WDUAN-01 (pre-2017),4.6,,downstream of mudge rd.,Duanesburg,42.794015,-74.172390,Schenectady,093,Unnamed Tributary To Normans Kill,02020006,,,A,4,1311-0005,H-221- 4 (portion 5),,,,405.157,,,,
,13-WODC-0.2,13,WODC,0.2,3205,WODC 01 (pre-2014),01,,at the usgs gage house.,Shandaken,42.079720,-74.334440,Ulster,111,Woodland Creek,02020006,,,B(TS),3,1307-0035,H-171/P848-46,,,,267.2063,,,,
,13-WODC-0.3,13,WODC,0.3,2660,WOLD 01 (pre-2014),01,,pull-off on corner of woodland valley rd. usgs gage house.,Shandaken,42.079000,-74.335660,Ulster,111,Woodland Creek,02020006,,,B(TS),3,1307-0035,H-171/P848-46,,,,277.2905,,,,
,13-WOOD-0.1,13,WOOD,0.1,1123,,04,,above confluence with moodna ck. pleasant hill rd.,Cornwall,41.407500,-74.075550,Orange,071,Woodbury Creek,02020008,,,C(TS),3,1303-0014,H- 89- 7,,,,65.82317,,,,
,13-WOOD-0.8,13,WOOD,0.8,1122,,03,,50 m below industry drive bridge.,Cornwall,41.400000,-74.082220,Orange,071,Woodbury Creek,02020008,,,C(TS),3,1303-0014,H- 89- 7,High gradient- hard bottom,Altered,,75.22776,,,,
,13-WOOD-2.0,13,WOOD,2.0,42675112,,02,,sample from orange tree nursery owner took us to hole in deer fence where he said we can sample.,Woodbury,41.385930,-74.097820,Orange,071,Woodbury Creek,02020008,,,C(TS),3,1303-0014,H- 89- 7,High gradient- hard bottom,Altered,48,90.92198,,,,
,13-WOOD-4.3,13,WOOD,4.3,1121,,02,,rte 32- 0.7 km downstream of outfall pipe.,Woodbury,41.360000,-74.108060,Orange,071,Woodbury Creek,02020008,,,C(TS),3,1303-0014,H- 89- 7,,,,133.8017,,,,
,13-WOOD-5.7,13,WOOD,5.7,1120,,01,,5 m below park ave bridge.,Woodbury,41.344440,-74.121390,Orange,071,Woodbury Creek,02020008,,,C,3,1303-0014,H- 89- 7,,,,145.625,,,,
,13-WOOD-7.2,13,WOOD,7.2,4023,,00,,at estrada rd. overpass.,Woodbury,41.327300,-74.115200,Orange,071,Woodbury Creek,02020008,,,C,3,1303-0014,H- 89- 7,,,,145.825,,,,
,13-WOOD_T4-0.1,13,WOOD_T4,0.1,2311,MNRL-04; WOOD-05 (pre-2017),05,,30 m above rte. 32. changed to wood-05 from mnrl-04 for overview map.,Woodbury,41.374050,-74.100410,Orange,071,Mineral Springs Bk,02020008,,,C(TS),3,1303-0014,H- 89- 7,,,,102.825,,,,
,13-WOOD_T6-0.4,13,WOOD_T6,0.4,2310,WOOD-02A (pre-2017),02A,,below hazzard rd.,Woodbury,41.356100,-74.117900,Orange,071,Unnamed Tributary To Woodbury Creek,02020008,,,C(TS),3,1303-0014,H- 89- 7,,,,151.4179,,,,
,13-WOOD_T7-0.2,13,WOOD_T7,0.2,2309,WOOD-01A (pre-2017),01A,,5 m above hollis st.,Woodbury,41.345280,-74.123610,Orange,071,Unnamed Tributary To Woodbury Creek,02020008,,,C(T),3,1303-0014,H- 89- 7,,,,146.1252,,,,
,13-WPAKA-1.9,13,WPAKA,1.9,42674572,,00,,sr 302.,Crawford,41.581500,-74.330000,Orange,071,Pakanasink Creek,02020007,,,C,3,1306-0053,H-139-13-19- 9,,,,109.367,,,,
,13-WPALG-3.4,13,WPALG,3.4,42674573,,01,,aumick rd.,Gardiner,41.676000,-74.262600,Ulster,111,Palmaghatt Kill,02020007,,,A(T),3,1306-0050,H-139-13-19- 5,High gradient- hard bottom,Altered,,158.3771,,,,
,13-WPAPS-0.8,13,WPAPS,0.8,42674576,,00,,off sr 9j.,East Greenbush,42.608400,-73.747800,Rensselaer,083,Papscanee Creek,02020006,,,C,4,1301-0242,H-219,,,,7.287062,,,,
,13-WPAPS-3.1,13,WPAPS,3.1,42674575,,01,,off american oil rd.,East Greenbush,42.584500,-73.747800,Rensselaer,083,Papscanee Creek,02020006,,,C,4,1301-0242,H-219,,,,2.48702,,,,
,13-WPAPS_T5-0.6,13,WPAPS_T5,0.6,42674574,WPAPS-A (pre-2017),A,,sr 9j.,East Greenbush,42.584300,-73.740290,Rensselaer,083,Unnamed Tributary To Papscanee Creek,02020006,,,C(T),4,1301-0242,H-219,,,,2.786833,,,,
,13-WPCAK-1.2,13,WPCAK,1.2,42674577,,01,,cr 15.,Lloyd,41.717200,-74.012400,Ulster,111,Pancake Hollow Brook,02020008,,,B(T),3,1301-0203,H-128,,,,129.153,,,,
,13-WPLCK-9.8,13,WPLCK,9.8,42674578,,9.8,,cr 35. blue mountain rd.,Saugerties,42.123000,-74.021090,Ulster,111,Plattekill Creek,02020006,,,A(TS),3,1307-0014,H-171-11,High gradient- hard bottom,Altered,,108.0716,,,,
,13-WPLCK-12.0,13,WPLCK,12.0,42674579,,12,,creekside rd.,Saugerties,42.114800,-74.054790,Ulster,111,Plattekill Creek,02020006,,,A(TS),3,1307-0014,H-171-11,,,,195.5764,,,,
,13-WQUAS-5.9,13,WQUAS,5.9,42674054,,5.9,,town hall site.,Newburgh,41.532278,-74.062528,Orange,071,Quassaic Creek,02020008,,,C,3,1301-0079,H- 94,,,,100.4408,,,,
,13-WQUAS-9.8,13,WQUAS,9.8,4072,,9.8,,mill st.,Newburgh,41.584600,-74.078590,Orange,071,Quassaic Creek,02020008,,,A,3,1301-0184,H- 94,High gradient- hard bottom,Altered,,156.2427,,,,
,13-WQUAS-11.2,13,WQUAS,11.2,4073,,11.2,,old mill rd.,Plattekill,41.603300,-74.079490,Ulster,111,Quassaic Creek,02020008,,,A,3,1301-0184,H- 94,,,,162.3545,,,,
,13-WQUAS-11.6,13,WQUAS,11.6,4074,,11.6,,teakettle st.,Plattekill,41.606600,-74.074400,Ulster,111,Quassaic Creek,02020008,,,C,3,1301-0185,H- 94,,,,163.1495,,,,
,13-WQUAS-13.2,13,WQUAS,13.2,,,,,new unionville rd.,Plattekill,41.622350,-74.065980,Ulster,111,Quassaic Creek,02020008,02020008000185,,C,3,1301-0185,H- 94,,,,170.1455,,,,
,13-WQUAS_T3-0.6,13,WQUAS_T3,0.6,42673979,WCRYL-01 (pre-2017),01,,off corwin ct.,Newburgh,41.494900,-74.041800,Orange,071,Unnamed Tributary To Quassaic Creek,02020008,,,C,3,1301-0079,H- 94,,,,51.63761,,,,
,13-WROLF-44.6,13,WROLF,44.6,42674058,,A,,100 m below rt. 22 bridge.,Copake,42.170020,-73.519577,Columbia,021,Roeliff Jansen Kill,02020006,,,C(TS),4,1308-0002,H-188,,,,189.0119,,,,
,13-WROLF-44.8,13,WROLF,44.8,42674057,,AA,,roe jan park.,Copake,42.171990,-73.515620,Columbia,021,Roeliff Jansen Kill,02020006,,,C(TS),4,1308-0002,H-188,,,,185.8119,,,,
,13-WROND-28.3,13,WROND,28.3,42674059,WROND-09B (pre-2017),09B,,downstream of minnewaska trail access from public fishing (dec) site at end of spruce st.,Wawarsing,41.773590,-74.296070,Ulster,111,Rondout Creek,02020007,,,B,3,1306-0088,H-139-14 (portion 1),,,,68.39676,,,,
,13-WROND_T28-1.0,13,WROND_T28,1.0,42674553,WKERH-01 (pre-2017),01,,old queens hwy.,Wawarsing,41.775800,-74.321600,Ulster,111,Unnamed Tributary To Rondout Creek,02020007,,,C,3,1306-0093,H-139-14- 4 thru 33 (selected),,,,77.77762,,,,
,13-WSALT-1.9,13,WSALT,1.9,42674060,WSALT-01 (pre-2017),01,,downstream from sr 32 bridge over salt kill.,Cohoes,42.754289,-73.700632,Albany,001,Salt Kill,02020004,,,C,4,1301-0275,H-240-  1 thru 12 (selected),,,,8.101489,,,,
,13-WSALT-4.0,13,WSALT,4.0,42674061,WSALT-A (pre-2017),A,,off boght rd.,Cohoes,42.764636,-73.727928,Albany,001,Salt Kill,02020004,,,D,4,1301-0275,H-240-  1 thru 12 (selected),,,,75.30215,,,,
,13-WSART-0.5,13,WSART,0.5,42674062,,01,,just on upstream side of sr 9 culvert.,Ossining,41.145585,-73.860610,Westchester,119,Sparta Brook,02030101,,,SC / C,3,1301-0117,H- 24 thru 27. EOH,High gradient- hard bottom,Altered,,18.89995,,,,
,13-WSBK-0.1,13,WSBK,0.1,1854,,01,,5 m above rte 43 bridge.,Stephentown,42.550000,-73.378610,Rensselaer,083,West Brook,02020006,,,C(TS),4,1310-0022,H-204- 2,,,,263.751,,,,
,13-WSBK-3.0,13,WSBK,3.0,2705,WSBK-B (pre-2017),B,,10 m below cr 31 bridge; downstream of mine.,Stephentown,42.587780,-73.371390,Rensselaer,083,West Brook,02020006,,,C(TS),4,1310-0022,H-204- 2,,,,296.8707,,,,
,13-WSBK-3.4,13,WSBK,3.4,2704,WSBK-A (pre-2017),A,,off access rd. to landfill.,Stephentown,42.591390,-73.374720,Rensselaer,083,West Brook,02020006,,,C(TS),4,1310-0022,H-204- 2,,,,302.3491,,,,
,13-WSECO-1.2,13,WSECO,1.2,4049,,01,,off craescot way.,Carmel,41.413000,-73.748890,Putnam,079,Unnamed Tributary To Kirk Lake,02030101,,,C,3,1302-0081,H- 31-P44-14- 7-P52 and 4-P51,,,,233.5327,,,,
,13-WSNGS-0.7,13,WSNGS,0.7,42674069,,01,,just below aqueduct street.,Ossining,41.164440,-73.862092,Westchester,119,Sing Sing Kill,02030101,,,C,3,1301-0118,H- 28,,,,30.10088,,,,
,13-WSPAR-1.5,13,WSPAR,1.5,42674071,,04,,below valentine st. bridge.,Orangetown,41.029384,-73.925371,Rockland,087,Sparkill Creek,02030101,,,C,3,1301-0088,H- 13,,,,5.4,,,,
,13-WSTMP-0.6,13,WSTMP,0.6,4052,,0.6,,just off exit 17 of i-84.,Kent,41.510400,-73.683300,Putnam,079,Stump Pond Stream,02030101,,,C,3,1302-0110,H- 31-P44-23-P59- 6-P62..P62a..P63-,,,,216.0506,,,,
,13-WSTON-2.6,13,WSTON,2.6,42674074,,05,,crellin park. off pond hill rd.,Chatham,42.370667,-73.607860,Columbia,021,Stony Kill,02020006,,,C(TS),4,1310-0031,H-204- 2-10,,,,112.1301,,,,
,13-WSTON-3.9,13,WSTON,3.9,42674072,,04B,,river street.,Chatham,42.371607,-73.592348,Columbia,021,Stony Kill,02020006,,,C(TS),4,1310-0031,H-204- 2-10,,,,131.3314,,,,
,13-WSTON-7.1,13,WSTON,7.1,944,Wave Site in 2012,7.1,,50 m above percy hill rd. bridge.,Chatham,42.390000,-73.551390,Columbia,021,Stony Kill,02020006,,,C(TS),4,1310-0031,H-204- 2-10,,,,179.7244,,,,
,13-WSTON-14.8,13,WSTON,14.8,42674073,,A,,canaan. town hall.,Canaan,42.411987,-73.448882,Columbia,021,Stony Kill,02020006,,,C(TS),4,1310-0031,H-204- 2-10,,,,250.8515,,,,
,13-WSYLA-0.1,13,WSYLA,0.1,4054,,01,,chelsea cove drive south.,Beekman,41.610500,-73.746800,Dutchess,027,Sylvan Lake Outlet,02020008,,,B,3,1304-0028,H- 95-14,,,,98.15994,,,,
,13-WTAGH-9.5,13,WTAGH,9.5,42674078,,02A,13013310,town hall. cr 10.,Taghkanic,42.123564,-73.721360,Columbia,021,Taghkanic Creek,02020006,,,C(T),4,1310-0015,H-204- 3- 8,,,,91.67876,,,,
,13-WTAGH_T36-0.6,13,WTAGH_T36,0.6,4070,WTAGH-T(pre-2017),T,,railrd. lane.,Copake,42.177100,-73.570890,Columbia,021,Unnamed Tributary To Taghkanic Creek,02020006,,,C(T),4,1310-0052,H-204- 3- 8,,,,194.8121,,,,
,13-WTICU-4.7,13,WTICU,4.7,4056,,4.7,,grant rd.,North Salem,41.327200,-73.581800,Westchester,119,Titicus River,02030101,,,C(TS),3,1302-0135,H- 31-P44-26/P103-,,,,112.1213,,,,
,13-WVLAT-7.0,13,WVLAT,7.0,42674093,,05,,wills property.sr 203.,Chatham,42.474695,-73.631430,Columbia,021,Valatie Kill,02020006,,,C(T),4,1310-0003,H-204- 2- 7,,,,104.328,,,,
,13-WVLAT-9.8,13,WVLAT,9.8,42674092,,04,,st. mary's cemetary. route 203.,Nassau,42.504249,-73.617668,Rensselaer,083,Valatie Kill,02020006,,,C(T),4,1310-0003,H-204- 2- 7,,,,112.2153,,,,
,13-WVLAT-10.7,13,WVLAT,10.7,42674091,,03,,15 westbrook drive.,Nassau,42.514357,-73.616638,Rensselaer,083,Valatie Kill,02020006,,,C(T),4,1310-0003,H-204- 2- 7,,,,115.8246,,,,
,13-WVLOK-5.8,13,WVLOK,5.8,4057,,5.8,,shuffelt rd.,Schodack,42.520100,-73.671890,Rensselaer,083,Vlockie Kill,02020006,,,C(T),4,1301-0241,H-218,,,,97.5863,,,,
,13-WVLYK-0.8,13,WVLYK,0.8,42674095,,01,,10 m below mt. turnpike rd.,Catskill,42.204700,-73.974550,Greene,039,Vly Creek,02020006,,,C(T),4,1309-0016,H-193- 2-18,,,,102.0681,,,,
,13-WWAPP-15.9,13,WWAPP,15.9,42674096,,03,,pleasant valley town rec park.,Pleasant Valley,41.740924,-73.827412,Dutchess,027,Wappinger Creek,02020008,,,B(T),3,1305-0013,H-101 (portion 3),,,,59.76982,,,,
,13-WWAWA-7.8,13,WWAWA,7.8,42674097,,03B,,near warwick hs.,Warwick,41.250433,-74.384110,Orange,071,Waywayanda Creek,02020007,,,C(T),3,1306-0079,H-139-13-61- 9,,,,150.3771,,,,
,13-WWYOM-8.9,13,WWYOM,8.9,42674105,,00,,pecoraro property.,Stephentown,42.518105,-73.372106,Rensselaer,083,Wyomanock Creek,02020006,,,C(TS),4,1310-0039,H-204- 2-25,,,,273.4719,,,,
,13-WYNT-0.7,13,WYNT,0.7,1127,,10,,50 m below rt.4 bridge.,Troy,42.703610,-73.689720,Rensselaer,083,Wynants Kill,02020006,,,C,4,1301-0066,H-235,High gradient- hard bottom,Altered,,36.3809,,,,
,13-WYNT-2.9,13,WYNT,2.9,1137,,07,13011803,50 m below winter st. br. 10 m below old wood dam.,Troy,42.701940,-73.657210,Rensselaer,083,Wynants Kill,02020006,,,C(T),4,1301-0066,H-235,,,,92.07712,,,,
,13-WYNT-4.1,13,WYNT,4.1,1126,WYNT-01,05,,100 m below rte 136. access at creek lane.,North Greenbush,42.695000,-73.640550,Rensselaer,083,Wynants Kill,02020006,,,B(T),4,1301-0249,H-235,,,,102.4757,,,,
,13-WYNT-7.6,13,WYNT,7.6,1484,,03,,stop 13 rd. 20 m above bridge.,Sand Lake,42.657780,-73.611950,Rensselaer,083,Wynants Kill,02020006,,,B(TS),4,1301-0249,H-235,,,,139.1188,,,,
,13-WYNT-7.7,13,WYNT,7.7,2703,,02B,,20 m below stop 13 rd.,Sand Lake,42.656670,-73.611100,Rensselaer,083,Wynants Kill,02020006,,,B(TS),4,1301-0249,H-235,,,,139.9174,,,,
